tweet_id,text,label
1531231806082760704,RT Worst Daughter Ever! Do not vote for the worst Mom ever #senatorstargel #dontvotestargel #saveus #florida #politics #badmoms #abortion #lgbt #handmaidstale #religioustrauma ,
1511815440569274372,"RT For a womans safety to be ensured, privacy is critically important. Can privacy be ensured when an additional puzzle piece (transportation to another State) is added? These anti-abortion people are bat-shit crazy.",
1525980601853124610,"The argument that experiences can change perspective/opinions is completely valid and has strong basis; which is why one could make the argument that until someone has been put in the position of NEEDING an abortion, it is difficult to imagine their position. (1/2)",
1471296048408764424,"Because black women are marginalized and are unable to obtain support while pregnant. They face racism, poverty and a whole lot of issues. Most abortion clinics are planted in black neighborhoods so hence the number. Dont paint them as immoral. Its not a moral issues it racial.",
1471688063956836356,RT FDA makes abortion pills permanently available through mail and telehealth by removing in-person restriction - USA TODAY ,
1436117146921168896,RT I saw a quote from a TX state legislator saying women had six whole weeks to get an abortion and pals These fucking idiots,
1502128931922665484,RT My birth control pills are free but the medications for the side effects cost about $80 a month,
1496931509738999808,"RT The Senate will vote on the Women's Health Protection Act on Monday, Feb 28th. This bill essentially removes all restrictions on abortion at the federal level. You can read the bill in the thread below. Please contact your senators. Info for that is in the thread, too. ",
1501757042305875971,"Actually Giuliana, over 66% of Latinos in CO across party lines support protecting abortion under law. And you can read our findings here: ",
1524859731243700224,RT Alaskans overwhelming support abortion rights yet neither of its U.S. senators do. Weird how that works.,
1530183352975753216,And the Democrats choose abortion over our children. Youre idiots ,
1535177856954814466,"Loads of GC activists are campaigning against abortion. Caroline Farrow, Caroline Ffiske... Baroness Nicholson literally put in a bill to half the term limit recently Every poll shows most people who oppose trans rights are older right wing men. Every single one",
1433939463307149313,RT So many reactions to the new Texas abortion law implying that pro-life people want to subjugate women. 1. Most ardent pr,
1500880246161264644,"Yet it's the cheapest and most effective way to prevent pregnancy besides not having sex, and definitely better then have a abortion. If you don't want to get pregnant it's the responsible thing to do.",
1527743468969263105,"RT A collective that is literally all about putting money to use for folks IMMEDIATELY (meaning ASAP) is great. Bail funds, abortion funds, funds for menstruation products, insulin fundscontribute to these kinds of work. Just not charities and non-profits. Please.",
1539744048629424128,"Ectopic pregnancy is the one that can kill the mother. While the tweet in question misspoke, there are pregnancies that can cause health complications up to and including death. Prohibiting abortion is limiting healthcare.",
1523804703234084864,RT NARRATOR: There is no Abortion Amendment to the U.S. Constitution. ,
1509620269014401024,"They want laws that you or I have to bury an abortion or misarrange, but they're cool with keeping them in jars in a closet or whatever.",
1468559286943068163,"RT A healthy embryo is able to grow and develop, and survive too so long as the mother doesn't cut off its life supply. So therefore viable. Funny, someone who is for abortion sent me this but it works great as pro-life material. ",
1450213276193726467,RT We need to pass the Womens Health Protection Act to stop Republican state legislatures from passing anti-abortion laws,
1486649125596712965,PP lie like this to pregnant women who don't want to get an abortion #MarchForLife Healthcare for all IS DEPOPULATION AGENDA #FreeJulianAssange ,
1504304314881228808,RT Hoping this extends to fundamental cultural and social issues such as abortion and not just economic issues... Would be great to see a party that is not just Liberals who are good at math! ,
1453226831121879050,some people don't want part of abortion babies jabbed in their bodys.,
1448109910135291913,"RT And medieval governance on womens reproductive rights, a Governor who doesnt give a CRAP about COVID protocols, & who has worked hard to protect corporations liabilities in torts claims, despite being the beneficiary (and HOW! $$) of a tort claim. #SpecialPlaceInHellForYou",
1506301229126746116,RT Feinstein asks #KetanjiBrownJackson about abortion. She responds: Roe and Casey are the settled law of the Supreme Court concerning the right to terminate a womans pregnancy. They have established a framework that the court has reaffirmed.,
1500707351594160129,RT The way to argue this is to point out that Abortion isnt strictly a religious issue. It is wrong to take the lives of innocent human beings Abortion takes the lives of innocent human beings Therefor Abortion is wrong (Cont)..,
1525222388131975168,"RT #RoeVWade #GeneralStrike Religious dictatorships do not lie only in the distant past, writes. There are a number of them on the planet today. What is to prevent the United States from becoming one of them? ",
1478154768023691266,"RT 6 questions for politics in 2022: From control of Congress and the strength of the Biden presidency to potential Jan. 6 committee revelations and the future of abortion rights, there's a lot at stake in 2022 (Details: ",
1485244251885682688,"RT Every day this is allowed to continue is a day too long & another day millions of Texans are denied their constitutional right to abortion. #SB8 has been in effect since 9/1/21. Since then, Texans have been forced out-of-stateas far as Californiaseeking abortion care. ",
1444041009244086275,"RT Mexico's supreme court says of its decision to decriminalize abortion: ""The decision goes further, even, than the emblema",
1456131659393380357,Youngkin and the newly elected republican legislature will most likely end medicaid expansion or limit it to the point of being useless for those who really need it. I guess those independents don't care or don't need it and neither will they ever need an abortion.,
1540841894103728128,"If your sat on the fence regarding the abortion law, you wont be after watching this thing, bring back abortion NOW",
1445484603188277257,"RT A great article published by our friends at on the #legal risk of self-managing an abortion. The article quotes co-director #ElisaWells, who puts the risk in perspective. ",
1446810093421568000,Abortion is not in the US Constitution. Some believe that the 1970s ruling by the SCOTUS was in error. Our understanding of medical science has a come a long way in the past half century.,
1535996739844456450,"So you joined social media because I was defending a jury's verdict in a fair legal case that impacts nobody? The insurrection, Roe V Wade, Trump, the pandemic; none of that made you need to join. It was the guy from 21 Jump Street and his gold digging ex fighting in court?",
1523437213026975747,"Addressing slavery, not abortion, abortion has no insight into this amendment. That's why prison labor practices, from chain gangs to prison laundries, do not run afoul of the Thirteenth Amendment. The 13th has also been interpreted to require public services as military service.",
1525209634910244864,RT Hey friends - There's a lot of scary things going on wrt reproductive rights. Myself and many other REALLY great game designers have put some of our games into this bundle to benefit both Planned Parenthood and National Network of Abortion Funds. ,
1460910449231282181,How do we distinguish betw authority violating the NL and authority permitting an evil in prudence? Like civil recognition of an illegitimate second marriage or legalized abortion.,
1525906327314251776,"What happened to Formula could have happened any time, with or without an abortion ban. A monopolized marked facing a crisis and a social political issue are two different things and yall just trying to link them, because its convenient at this current climate.",
1511900258967695365,RT Weeding out the weak Fuck you if you are anti gay Fuck you if youre racist Fuck you if you fly a confederate flag Fuck you if you want to control others bodies. Fuck you if you support an abortion ban. I actually dont fucking care if I lose you as a follower. Bye stupid,
1499847069275762689,"RT Yes, ironically the people who are not staunch ""pro-life"" people didn't support the death penalty. The ""pro-life"" crowd is happy to support death when it's folks they don't like- like mothers who will die from childbirth or the person responsible for the Boston Marathon event.",
1444014538072989698,"RT Theres No Good News w/Biden Admin. Total Chaos: Forced Mandates, Unchecked Immigration, Afghanistan, Radical Abortion Bill, 3.5T Infrastructure BillRampant Spending NowINFLATION Has Accelerated in Aug to FASTEST PACE IN 30 YEARS Since Jan 1991 ",
1536808382295941129,You admitted yourself in your previous tweet that the use of vasectomies and contraception prevent pregnancies. Preventing pregnancies prevents abortion. Do you ever stop to think the fear and pain abortions cause women.,
1441851410698551299,"RT If the abortion industry was opened up and laid bare for all to see, you would witness pure evil up-close and personal. Shame on the 218 democrats that voted for death today.",
1535780167322173441,"Vote GOP out and watch how fast things get better for the people. Gun safety laws, abortion rights, voting rights, stopping corporations and oil companies from price gouging. All things GOP have voted against to hurt Biden and the American people.",
1475971343996710912,"""Can you have an abortion?"" on telling her I was pregnant. ""I don't need headcases working for me"" when she found out I had severe post-natal depression.",
1472520127786602496,"RT ...Having a MAGA-hatted, racist, pro-life high school student abusing an elderly Native American was a fact too good to",
1444009227958185987,RT Nearly half of U.S. women of reproductive age could lose abortion access if Roe is overturned as it may well be next summer per this report from Planned Parenthood and the National Black Womens Reproductive Justice Agenda ,
1520418551118667776,RT One of the most disturbing things about anti-abortion bills being passed is that they're being introduced and co_-signed by women. How's that for role modeling for girls? #FreshWords,
1446538773798477829,"Conservatives are the unabashed party of anti-abortion, pro-guns, bigotry, homophobia and tax breaks for the rich/ program cuts for the rest. I would never be so nave as to claim the Liberals are pure as the driven snow. My eyes are wide open.",
1541205167793704960,"RT Just 5% call abortion top concern -- Sorry ABC News, who said every home is locked in on the issue. Even less whipped up about J6 hearings. It's all money, $5,000 more a year for inflation, skyrocketing interest rates, stuff people deal with every day. ",
1443938874879840256,"oh hell yeah. This has or another cable network (mostly for women) written all over it. Actually, History Channel. We don't need any more WWII stories. We need stories about what our families went through to survive until abortion was legal and safe.",
1458532755835211778,"""According to your argument to decrease murders and death penalties we should legalize murder."" My argument was to decrease abortion, we should decrease unwanted pregnancies. No abortions would occur if there were no unwanted pregnancies",
1488107357330677761,RT To give you an idea of the crap we are dealing with in Florida right now. Just this week: - DeSantis pushing bad medicine - 'Don't Say Gay' Bill - 'White Discomfort' Bill - 15 Week Abortion Ban - Insane Surgeon General - Corruption at Dept. of Ed We have to win.,
1513638306147409932,"RT Hell yes, President Biden and the DOJ have announced a ban on the highly dangerous ghost guns and the kits to assemble them ensuring they are regulated as well as having to undergo background checks. This is what real leadership looks like. This is also what pro-life looks like.",
1485705920621744129,RT Speaking on protecting abortion in Virginia: Ive given my community my commitment that Im not going back. I stand with my colleagues here to be the brick wall. - @JenniferBoysko,
1487369852259999745,RT Opinion | I trained as an OB-GYN 16 years after Roe v. Wade. The ruling didn't just help patients. - NBC News @AngelaBelcamino,
1533031074376429569,"could be- although a lot of female hormonal issues link with the use of birth control and obesity, hence the high increase of these tumours in recent years.",
1486551637988884480,HE WRITES LEGISLATION THAT LEGALIZES SODOMY OF 14 YEAR OLDS AND ABORTION TO 12 YEAR OLDS SAYING DONT TELL YOUR PARENTS! LIKE A PEDOPGILE GROOMING HIS VICTIMS!,
1445837928131825671,"RT I would never has said 2 words about Mr. Graham, if NC47 likes his very right leaning Democ",
1445746792797130766,RT just found out have an anti-abortion society and its been approved by the university ,
1506988303287042049,No those programs are severely underfunded You have this view that this aint a choice for many women. Hey I am support trying all I can to make women choose not to have an abortion,
1532038415335706624,"Hes been busy ending mass school shootings. Hell get to rape soon as he promised months ago. Abortion bounties are in place, though",
1537060735968231425,RT Arsonist Firebombs Pro-Life State Legislators Office ,
1529565932829409284,RT I wish you would work hard to reduce abortion violence but maybe you dont care enough to bother,
1483130093216149505,"You may view it as extreme. I can see how others don't. When you talk about one's stance on abortion, for those who believe the baby is a victim who cannot defend himself/herself they'll also believe he/she requires protection, perhaps akin to reporting pedophilia or child abuse",
1449226393347256325,RT What else Biden can and should do to fight the Texas abortion ban by @natashalennard,
1468365218065661954,"Honestly the abortion thing, maybe theres a power angle but its one of the few issues thats almost entirely religious.",
1461768964271484939,"RT Most people are often scared when they think of procuring an abortion. Lack of information on how to get such services or the safe way to go about it, can make one choose underground methods which may be fatal. Please make the right choice, learn more via;",
1508958581886005255,"I can tell you what it feels like to have an abortion. After married, I had 6 miscarriages and a stillborn boy which was a late term abortion at 20 weeks bc the baby was anencephalic. Then my son was born at 24 weeks gestation, weighed 1 lb. 13 oz. Today he is working on his PhD.",
1542292807821434886,"RT You know your #AntiChoice #GOP lawmaker is getting desperate when he has his spokesperson release a statement that can be summarized as Who are you going to believe, me, or your lying eyes? cc: of #PA01 ",
1471123930882711556,"Reproductive justice requires us to build a world where parenting is a possibility for birth/first mothers, as much as it requires us to protect the right to abortion. Read this if you've never thought of adoption in this context. ",
1446121344588935169,RT This is a major win. Now we need to make sure abortion rights are absolute. Abolish the filibuster and pass the Womens Health Protection Act. ,
1529246042151165952,"What about the children and the teacher tha6 were killed in Texas today? Where is your outrage there, you hypocritical jackass? Pro-life my ass.",
1525924163772329984,"14 of the states w/ the most restrictive abortion laws invest the least in policies & programs of proven importance and value to the health and well-being of women, children, & families. Thats where attention needs to be focused. You have to walk the walk if you talk the talk",
1433577073096933382,"RT New: an activist made a script to flood the Texas abortion 'whistleblower' website with fake info. When they IP banned him, he made an iOS shortcut so essentially anyone with an iPhone can replicate what he did in seconds. Verified it works ourselves ",
1536753749930258434,"And there's no other way to stop being pregnant than to get an abortion. It's in no way similar to cutting your head off, it's safe, and restores your body to its default. Why do you have to exaggerate that way if not because your position can't be supported?",
1532117045025939458,1) Abortion and LGBTQ+ rights? 2) Impossible due to Brexit 3) It has to go somewhere 4) Ironic (clearly no say in elections) 5) Impossible due to Brexit 6) Double Ironic being they signed up 7) Triple ironic (majority want protocol) ,
1446901617459142657,RT All these anti abortion groups can fuck all the way off! You and your conservative Christian bullshit fundamentals can,
1488756966797185029,"RT Alberta Political Party fundraising from 2021 Q4: $2,090,873 $1,200,823 Pro-Life Alliance: $121,503 $121,108 $68,114 $43,105 More: #ableg #abpoli #cdnpoli",
1512906782397857792,"National will run in 2023 on 'they dont deliver, wanna wee tax cut (while the rich get a massive one)?' they always do. it's BS. Here's some of what Labour's delivered: Record low unemployment 5.6% real GDP growth 149,000 new homes Matariki Abortion decriminalisation 26 was PPL.. ",
1505944119952166912,"Ruled that rape victims should be required to get the consent of their rapist or his brother, father or son to get an abortion. The idea that a 12 year old girl who gets pregnant isn't subject to horrific parenting is insane. But... Zygotes uberallus.",
1462971282438377472,"If CPC went hard right and became pro oil, anti climate, banned abortion and pro gun how many votes would be had in BC and anywhere east of Manitoba? How many votes in major city centres? How many more liberals would be elected in Alberta?",
1522721462859173888,Birth control. Remember. Abortions are at an all time low,
1540484140272943105,RT BREAKING: Biden vows to ensure 'abortion access' as Supreme Court rules in favor of life ,
1468711623909117960,"RT .wondered today ""why [pregnant people] feel the need to travel"" for abortion. Because our laws are fail",
1512087092418863104,"RT Anyone who can justify a vote for ANY member of the Republican Party needs to re-evaluate their morals. Abortion, LGBTQ rights and more: A roundup of controversial red-state actions - CNNPolitics ",
1542269208343547913,RT Hacking group targets U.S. state governments that outlaw abortion following Roe repeal | Just The News ,
1534166895720509440,I know what I wrote. And I said nothing about my personal ethics. Or about specific abortion restrictions. I made a clear statement about limitations of government powers. But its okay. I forgive you. Since you apologized.,
1504957853316128768,RT Washington's latest abortion protections will not only help pregnant people in the state but also the thousands who travel to the Evergreen State for care. #ProtectAbortionAccess,
1535995866816954368,Consent to sex is consent to abortion if the potentially pregnant person does not want their body used to gestate and birth. Men should understand that before irresponsibly spraying sperm.,
1506607883554725891,RT There will be no future for AGYW unless #SafeAbortion forms part of a #SRHR response. Failing to effect Safe Abortion reform means millions of AGYW may also fail in their livesSec.General at Regional Safe Abortion Is Saving Lives Symposium #SupportChoice ,
1513526712574771204,"RT Lets be honest, you never listened to Dr. Fauci or other scientists which is why were getting another wave of #COVID19. How many Texans have to die because of piss poor leadership? These lying hucksters have proven theyre not pro-life. Theyre corrupt opportunists. ",
1450193602517348354,"RT Mark Francois really displaying his anti misogyny credentials here. Also not sure naming a bill addressing misogyny after a guy who voted for anti abortion laws is quite the feminist win you think it is. (Yes David was defo one of the better Tories, still wrong on abortion tho) ",
1468418275382120448,"RT This is also where many disingenuous anti-choice people will use the ""Statistics Strategy"" - i.e., claim something to the effect of ""but BC has a 1% failure rate!"" Approximately 45 million people in this country use BC. That means even at 1% - 450,000 people will get pregnant. ",
1502320279900635137,RT pro-life is a stance on abortion not vaxxes. but Im consistent in my belief in bodily autonomy. I have the right to my own body as does the unborn child. Its simple. ,
1541905117498277889,"In 1972, when I was a senior in hs, we debated abortion rights in my sociology class. I argued for a woman's right to choose and, for the 1st time, I was told by a classmate that my soul would burn in hell but she would pray for me. It seems time has rewound.",
1477328817802948611,"RT Everyone deserves access to abortion care, regardless of age. We will support young people in IN by continuing to offer",
1532634940965326848,"My Husband is a Survivor of Rape from a woman 20 yrs ago (she was a stranger,he was passed out drunk at a party, his buddies witnessed it) police laughed at him. She tried to extort him for abortion $, he promised no paternity test and raise/support the baby if she'd not terminat",
1492359504301805570,"You are only hurting yourself, continuing to try to justify this evil. There's just no good way to spin it. You may oppose abortion, but do you truly SUPPORT taxpayer-funded vigilantism? Is that what Christianity is about, truly?",
1498338597811990533,"STOP VOTING REPUBLICAN! Republicans MUST realize they lost rights same as dems.lost voting rights,kids&family who r gay,kids denied real history,letting ur rents raise. Rep r victims of rape, incest & human trafficked-&may need an abortion.taking ur Medicaid too. DEMOCRATS VOTE!",
1536362984825659393,"Abortion is covered by the scripture that says Thou Shall not kill. Just because man justifies killing babies in the womb, God still calls it murdering the innocent. ",
1534565349252689922,RT SCOTUS is expected to make a final decision on the fate of Roe V Wade in June/July 2022 that is now. We have to keep the conversation going on abortion rights and stay loud & clear. I will not shut up about this. #WomensRightsAreHumanRights #StayAngryAndVote ,
1496208751569031169,"RT This is basic science, Unborn babies are babies and abortion takes a human life. As someone who used to call themselves a conservative, Im curious which of these statements you disagree with? ",
1463614778627272713,RT Um. Republicans simply AREN'T Pro-Life. That is the answer.,
1528084313677365249,"RT Pope Francis says bishops should be pastors, not politicians in US debate on denying Biden communion over abortion ",
1514294835515117569,RT My sister lost her babys heartbeat at 5 mos. She had to carry a dead fetus (while being monitored for sepsis) for almost 2 more mos b/c they could not legally induce an abortion at that time. Its a healthcare issue people!!!!,
1510141301563527171,RT literally dont talk to me until Ive had coffee and mt birth control and ssris ,
1501957020756455426,"Thank you for your unwavering support for abortion care. We hear you. Your words matter more than ever, despite the unreasonable Senate Judiciary vote today on #SB321. #AbortionIsHealthcare ",
1528389644357971969,RT Women do. Every day. its not at all ok for you to act like they do not exist just because they do not fit with your dishonest narrative. Fake #s from a false study that only includes positive responses wont make the women you want to erase not real. ,
1495078013448470529,"MaZanu awo. Lets register n vote and let them do as they see fit. At this stage, what more convincing does one need? Thats for well off economy where soft things like whats your view on abortion laws actually matters.",
1527023986030149633,I'm just asking out of curiosity and for clarity... is the violence the right has shown (and referenced here) about the pro-life nuts that committed crimes... or more that I'm not grasping? Thank you... if you answer ,
1461738513418768384,RT hot take: I love my hormonal birth control. it has quite literally saved my life,
1542293694702821377,Cerebral Infarction up 393% Bells Palsy up 319% Immunodeficiencies up 275% MS/ Demyelinating Diagnosis up 487% Neoplasms up 296% Nontraumatic Subarachnoid Hemmorrhage/iCH up 312% Spontaneous Abortion/Miscarriage up 306%,
1446810266675650560,"RT Abortion is healthcare. We don't even care if you destigmatize it at this point, just legalize it for everyone to have access to safe and affordable abortions.",
1488462072916725761,"A whole ass adult woman can't get sterilised, even if she already has kids, even if she can't use hormonal birth control and even if another pregnancy might kill her.",
1516380992138792963,"Control her urges WOW JUST WOW! You do know theres other ways women get pregnant, rape, incest, failed birth control, broken condoms. Also cases where the mothers life is in danger if she gives birth. Atopic pregnancies. Maybe all women should just stay abstinent from men.",
1523067320981065730,RT Holding a pro-choice protest is ineffective and virtue signalling? ,
1504087200392175626,"RT It would be prudent for people to examine the psychological implications of using the phrase ""My Body, My Choice"" to justify abortion. Even if it were accurate, it portrays healthy human physiology as problematic.",
1534074098225033216,"RT gwyneth paltrow is a super dumb asshole for supporting rick caruso - a pro-life, pro-gun republican. just a disgrace to liberal white ladies everywhere.",
1503056763066716165,One of my 2 girls is sexually active. I had her on birth control but she gained weight on it so she went off so they use condoms now. I told her she better be careful because Im not ready to be a grandma.,
1509042073005346816,RT Can't wait to ask guys if they're on birth control,
1511008266272354306,"The basis your argument though is that right-wing extremists oppose human rights, though. Specifically RE abortion. And most right-wingers who oppose abortion do so because they believe the developing fetus is already protected by human rights and it is murder to abort them.",
1515056499093123086,"Women's rights, education and access to birth control in developing countries is key to stabilizing overpopulation according to academic studies. Not taboo, just common sense!",
1521993712326393856,"RT ""Since 2016, CVS has donated $1,380,000 to anti-abortion political committees, including $1,225,000 to the RGA, $105,000 to the NRSC, and $50,000 to the RSLC."" IIRC, Helena Foulkes was the President of CVS Pharmacy and Executive VP of CVS Health from 2016 to 2018. Did she know? ",
1456019616468135938,RT Abortion in the gym. so glad i wore drawez. Can't trust a fart ,
1468932986087350274,RT Wonder why people are out protest against vaccine but seem to be okay with voter suppression and taking away abortion rights.,
1542293548011343876,RT Still think the Amber Heard Johnny Depp trial has nothing to do with Roe V. Wade? Read this text from Depp that was read during cross exam. #IStandWithAmberHeard #StealthingIsRape ,
1482742565946507269,Because then we would not need abortion or STD medicines. That's why. Apathy is all people have.,
1515842818853511179,She really thinks Republican men want birth control outlawed? ,
1521998181537624066,"RT I hope Democratic Party leadership wont stand in the way of delivering for South Texans, the progressive attorney said. ",
1449394978166353931,Oh please. Utter nonsense. The control of a woman's choices cloaked as concern. You'd have to advocate that ANY procedure was too risky - because it would cause women to be damaged/harmed. It's no more 'damaging' to the abortion patient than any other patient undergoing an op.,
1463282456560295937,"Seems the US is on the path to citizens arresting and suing other citizens instead of letting law enforcement do their job. THAT, I cant understand. The Texas abortion law-where neighbors are ratting out&getting compensated for doing the work of police is mind blowing",
1532201052295991296,"They speak as if, if there were no gay marriage, no trans people, and no abortion, that they'd suddenly be members of the DSA or something. In short, they are humanists of the highest order, but only if they get to pick which humans count. It is gross, but Ezra does a good job.",
1533309515986264064,Wow you clever non voting people are the types who get Trump elected and Roe V wade overturned all while your preserving your ideological purity. Congrats. Well done.,
1472219466880716802,"Poor argument (you may want to read whole thing) ""Planned Parenthood did not contest the accuracy of Daleidens undercover video reports. They sued him for trespass and other alleged illegal methods he and his colleagues used to conduct the investigation"" ",
1541914984384454656,"If you really want to crunch some numbers, look at how many people who get abortions already have children Married people can fuck, have birth control fail, and not be able to afford another kid. You can need to terminate a wanted pregnancy",
1513969909520289794,You can't even stay on topic. Show me the law for ectopic pregnancies in SC. Im down for making rape laws harsher. Are you? We are talking about abortion not the .01 percent of woman that get raped and then gets pregnant. Then explain how that justifies killing an innocent baby,
1433213078884298756,"RT Basic health care includes access to safe, legal abortion. We must put in the work now to elect pro-health care, pro-choice leaders in 2022. Sign up to register voters: Donate to the orgs fighting to protect the right to choose: ",
1512494156668563458,"RT Abortion is not a health care procedure, it is the purposeful killing of a baby.",
1537096639546114054,RT BREAKING: No decision on Dobbs today. Please continue praying the Supreme Court overturns Roe v. Wade. ,
1530241994039037952,"Ban the guns, Then we know who the criminals are. And yes lets talk abortion",
1468497067555311620,"RT NEW - Elon Musk: So many people, including smart people, think there are TOO MANY PEOPLE in the world and think the population is growing out of control. It's COMPLETELY THE OPPOSITE. ",
1534772846400094208,RT Stop exploiting the 1% (like me) to justify 100% of abortions. Pro-abortion activists show their (im)moral desperation because they can't justify the wholesale slaughter of nearly one million every year in this country...so they exploit rape. ,
1509184530237771776,RT Vote out the Texas legislature! They've members who've been in office almost 50 years now! Backwards! From TXLege: Voter Suppression Abortion Ban Book Banning Anti-LGBTQ Laws Vigilante Anti-Trans Laws Anti Sex Work Laws Delta-8 Laws Texas Legislature is AUTHORITARIAN. #TXLEGE,
1515785959681544195,"The #GOP fears women! Every time they can, they hurt women.We have to be 2x as smart & fought 4 yrs. to vote. They fight to keep us off #SCOTUS, political office & presidency. What are they so of. #childcare #abortion #inequality MOST of us care #inequality",
1534459997257879553,"RT DemoKKKrat Communists say: ""Spare me the bullshit about constitutional rights."" (when it comes to guns) The same DemoKKKrat Communists claim that abortion is a constitutional right. You can't be a DemoKKKrat without being a Hypocrite. ",
1539240130623700992,Becomes a state right if Roe v Wade is overturned. Most states will stay as it currently is. Women in red states will have to travel but theres already groups out there that can help with funding. Ill be donating if the supreme court overturns their decision,
1537965263093583874,Except the part about killing a baby. My religion does not allow abortion.,
1528750237669593090,"Not true, they can pass laws to massively strengthen abortion rights, voting rights, and even rights of the incarcerated. But asking a judge for an edict is easier than writing new laws.",
1531847238460313601,"Your claim about Roe would be more plausible if the Dems had publicly committed to abolishing the filibuster if they can get 50 pro-choice votes, and If theyd pledged to pack the court to stop it being overturned. They havent.",
1477811514501484548,Dont like abortion? Dont get one. This is not hard to understand.,
1501717690167222280,"your therapist sucks, i had a coworker that signed off pfmla for an abortion and covid like a week ago. fire them",
1492207765074452481,RT Pro-life until it comes to actually making a living.,
1496521075718504449,"On the other hand, if the Rittenhouse pundits had their way across the board abortion would legally be considered murder",
1455699500941651968,"RT BREAKING: The 2363 Act was just introduced In Ohio to protect every child from abortion, from the moment of fertilization, with no exceptions. ",
1473719760349241353,isn't it normal for birth control to fuck up your cycle or am I thinking of the wrong thing,
1522720313162743809,RT .is the ONLY CANDIDATE for #PAGov who would protect abortion access. Its as simple as that. Share this if youre on #TeamShapiro! ,
1533547438128111618,RT I COULD NOT FINISH WATCHING THIS HORROR OF ABORTIONIT MADE ME ILL ,
1540843434021380096,"RT PROTESTERS TARGET JUSTICE THOMAS Protesters are planning to descend on the street where Justice Clarence Thomas lives. They want to discuss his ethical grey areas, or at least make their views known. ",
1540078775265812480,"RT Kavanaugh was emphatic that abortion rights should be left to the states, but when it comes to gun safety had no problem taking that away from the states. This is what happens when entitled incompetent sexual predators are allowed to stink up The Court.",
1506613365782712324,RT Marsha Blackburn wants the government to decide if women can get birth control ,
1515058385351319559,75 years #Cannabis still in prohibition Wages $7.25 an hour not $27 the Value of Labor Abortion is #Healthcare we never got access to Public Health despite #COVID19 & 1+ Million Americans are Dead ,
1480450790301093893,"Oh yeah Oz voters are absolute loser in this instance - our tax $$ pay for fed stuff up while an unvaxxed get 2 play on court n win millions while strengthening the anti vaxxers belief that they're right to be ""anti choice"" (they're no anti vaxxers just freedumb)",
1496985315734700041,"RT Want to do something helpful and good? Make two calls to protect access to abortion care. Before February 28, support the Women's Health Protection Act: ",
1523809860143529990,"RT Because the FBI didn't investigate the 4,500 tips reported to them, about Brett Kavanaugh, we have a Supreme Court, that is ready to overturn Roe v Wade. Multiple women alleged misconduct. Instead of investigating, they handed the tips over to the Trump White House! #FreshWords",
1502319907815448576,RT I seem to recall he promised to eliminate rape back in 2021. He took on that responsibility on his own accord. He failed. ,
1463153140644073484,Im not saying that this is correct ha this is from a proposed bill to decriminalize abortion by. Atty. Clara Rita Padilla ,
1513121458318413826,"RT If you're wondering what my opponents would do, look at their records of trying to restrict Pennsylvanians from voting, restrict abortion access, and wasting taxpayer dollars.",
1463266682525425678,"RT #GivingTuesday is in one week, and your contributions will go directly to our work to defend abortion rights and access",
1476689866263916556,"RT If President Biden wants to preserve access to abortion, as he has implied, he may need to get creative. Interim dean @RRebo",
1541927460022919169,"Can I ask politely of the Leftat the very least, PLEASE DO NOT CELEBRATE ABORTION! It is a serious, stressful, major life altering event that should never be celebrated or treated flippantly.",
1465340178722168848,RT The most recent published figures cite 24 people ... who have been criminally punished for ending a pregnancy or helping a loved one do so. Every single one of these is a human rights violation.- Sr. Counsel & Legal Director Farah Diaz-Tello ,
1507170813883023371,Wouldnt the contraceptive be listening to youngboy?,
1453858988689399809,And thank you to our pro-choice network for showing up and supporting the work we're doing in Virginia. Weyou. Solidarity forever! @NARALMissouri,
1530375018869317632,"They believe in abortion, drink children's blood, and milk them for adrenochrome, too; definitely wouldn't put it past them.",
1485292843782524935,"RT When I was in college, a male student ACTUALLY said to me: I want to keep you barefoot and pregnant. Hard to believe, but the urge to control women through their reproductive rights is a clear and present danger TODAY from Republican men! ",
1452755128277082112,"I requested my tubes tied. My doctor refused because the surgery was too big a risk with my heart condition. My then husband refused to even wear a condom. I left him. So now I am protecting myself but if anything were to happen, I'm not against abortion so...",
1467911650825195522,Maybe the vessel should have kept her legs shut or used any of the innumerable methods of birth control or as a very last resort you know the morning after pill?,
1468233220969971722,"RT George Carlin said it best: Theyre not pro-life. You know what they are? Theyre anti-woman. Simple as it gets, anti-woman. They dont like them. They dont like women. They believe a womans primary role is to function as a brood mare for the state. ",
1525610357007568902,"RT Not every religion believes life begins conception; life begins with breath. If a baker cant be forced to bake a cake for a LBGTQ wedding on the basis of religious freedom, clearly a woman cant be forced to give birth? Time to contest abortion bans on 1st Amendment grounds?",
1489407357519990784,"RT Social conservatives are against abortion, against gun restrictions, against Gay rights, against immigration, against women's rights, vote for them and you'll have book banning and vote rigging exactly like the USA republicans.",
1521637813514514433,RT Susan Collins Is Shocked That Gorsuch And Kavanaugh Lied To Her About Overturning Roe Sen. Susan Collins (R-ME) released a statement calling out Justices Gorsuch and Kavanaugh for lying to her about not overturning Roe v. Wade. Oh come on Susan are you that nave? #BlueVoices ,
1531028651319361537,"are you going to call for a ban on alcohol, because you know its the alcohols fault not his. Now the world knows your husband is an alcoholic and feels rules do not apply to him What if he killed a child driving drunk would you just call it late term abortion?",
